0.0,0.0
0.0,0.72
0.0,1.44
0.0,2.16
0.0,2.88
0.0,3.6
0.0,4.32
0.0,5.04
0.0,5.76
0.0,6.48
0.0,7.2
0.0,7.92
0.0,8.64
0.0,9.36
0.0,10.08
0.0,10.8
0.0,11.52
0.0,12.24
0.0,12.96
0.0,13.68
0.0,14.4
0.0,15.12
0.0,15.84
0.0,16.56
0.0,17.28
0.0,18.0
0.0,18.72
0.0,19.44
0.0,20.16
0.0,20.88
0.0,21.6
0.0,22.32
0.0,23.04
0.0,23.76
0.0,24.48
0.0,25.2
0.0,25.92
0.0,26.64
0.0,27.36
0.0,28.08
0.0,28.8
0.0,29.52
0.0,30.24
0.0,30.96
0.0,31.68
0.0,32.4
0.0,33.12
0.0,33.84
0.0,34.56
0.0,35.28
0.0,36.0
0.0,36.72
0.0,37.44
0.0,38.16
0.0,38.88
0.0,39.6
0.0,40.32
0.0,41.04
0.0,41.76
0.0,42.48
0.0,43.2
0.0,43.92
0.0,44.64
0.0,45.36
0.0,46.08
0.0,46.8
0.0,47.52
0.0,48.24
0.0,48.96
0.0,49.68
0.0,50.4
0.0,51.12
0.0,51.84
0.0,52.56
0.0,53.28
0.0,54.0
0.0,54.72
0.0,55.44
0.0,56.16
0.0,56.88
0.0,57.6
0.0,58.32
0.0,59.04
0.0,59.76
0.0,60.48
0.0,61.2
0.0,61.92
0.0,62.64
0.0,63.36
0.0,64.08
0.0,64.8
0.0,65.52
0.0,66.24
0.0,66.96
0.0,67.68
0.0,68.4
0.0,69.12
0.0,69.84
0.0,70.56
0.0,71.28
0.0,72.0
0.0,72.72
0.0,73.44
0.0,74.16
0.0,74.88
0.0,75.6
0.0,76.32
0.0,77.04
0.0,77.76
0.0,78.48
0.0,79.2
0.0,79.92
0.0,80.64
0.0,81.36
0.0,82.08
0.0,82.8
0.0,83.52
0.0,84.24
0.0,84.96
0.0,85.68
0.0,86.4
0.0,87.12
0.0,87.84
0.0,88.56
0.0,89.28
0.0,90.0
0.0,90.72
0.0,91.44
0.0,92.16
0.0,92.88
0.0,93.6
0.0,94.32
0.0,95.04
0.0,95.76
0.0,96.48
0.0,97.2
0.0,97.92
0.0,98.64
0.0,99.36
0.0,100.08
0.0,100.8
0.0,101.52
0.0,102.24
0.0,102.96
0.0,103.68
0.0,104.4
0.0,105.12
0.0,105.84
0.0,106.56
0.0,107.28
0.0,108.0
0.0,108.72
0.0,109.44
0.0,110.16
0.0,110.88
0.0,111.6
0.0,112.32
0.0,113.04
0.0,113.76
0.0,114.48
0.0,115.2
0.0,115.92
0.0,116.64
0.0,117.36
0.0,118.08
0.0,118.8
0.0,119.52
0.0,120.24
0.0,120.96
0.0,121.68
0.0,122.4
0.0,123.12
0.0,123.84
0.0,124.56
0.0,125.28
0.0,126.0
0.0,126.72
0.0,127.44
0.0,128.16
0.0,128.88
0.0,129.6
0.0,130.32
0.0,131.04
0.0,131.76
0.0,132.48
0.0,133.2
0.0,133.92
0.0,134.64
0.0,135.36
0.0,136.08
0.0,136.8
0.0,137.52
0.0,138.24
0.0,138.96
0.0,139.68
0.0,140.4
0.0,141.12
0.0,141.84
0.0,142.56
0.0,143.28
0.0,144.0
0.0,144.72
0.0,145.44
0.0,146.16
0.0,146.88
0.0,147.6
0.0,148.32
0.0,149.04
0.0,149.76
0.0,150.48
0.0,151.2
0.0,151.92
0.0,152.64
0.0,153.36
0.0,154.08
0.0,154.8
0.0,155.52
0.0,156.24
0.0,156.96
0.0,157.68
0.0,158.4
0.0,159.12
0.0,159.84
0.0,160.56
0.0,161.28
0.0,162.0
0.0,162.72
0.0,163.44
0.0,164.16
0.0,164.88
0.0,165.6
0.0,166.32
0.0,167.04
0.0,167.76
0.0,168.48
0.0,169.2
0.0,169.92
0.0,170.64
0.0,171.36
0.0,172.08
0.0,172.8
0.0,173.52
0.0,174.24
0.0,174.96
0.0,175.68
0.0,176.4
0.0,177.12
0.0,177.84
0.0,178.56
0.0,179.28
0.0,180.0
0.0,-179.28
0.0,-178.56
0.0,-177.84
0.0,-177.12
0.0,-176.4
0.0,-175.68
0.0,-174.96
0.0,-174.24
0.0,-173.52
0.0,-172.8
0.0,-172.08
0.0,-171.36
0.0,-170.64
0.0,-169.92
0.0,-169.2
0.0,-168.48
0.0,-167.76
0.0,-167.04
0.0,-166.32
0.0,-165.6
0.0,-164.88
0.0,-164.16
0.0,-163.44
0.0,-162.72
0.0,-162.0
0.0,-161.28
0.0,-160.56
0.0,-159.84
0.0,-159.12
0.0,-158.4
0.0,-157.68
0.0,-156.96
0.0,-156.24
0.0,-155.52
0.0,-154.8
0.0,-154.08
0.0,-153.36
0.0,-152.64
0.0,-151.92
0.0,-151.2
0.0,-150.48
0.0,-149.76
0.0,-149.04
0.0,-148.32
0.0,-147.6
0.0,-146.88
0.0,-146.16
0.0,-145.44
0.0,-144.72
0.0,-144.0
0.0,-143.28
0.0,-142.56
0.0,-141.84
0.0,-141.12
0.0,-140.4
0.0,-139.68
0.0,-138.96
0.0,-138.24
0.0,-137.52
0.0,-136.8
0.0,-136.08
0.0,-135.36
0.0,-134.64
0.0,-133.92
0.0,-133.2
0.0,-132.48
0.0,-131.76
0.0,-131.04
0.0,-130.32
0.0,-129.6
0.0,-128.88
0.0,-128.16
0.0,-127.44
0.0,-126.72
0.0,-126.0
0.0,-125.28
0.0,-124.56
0.0,-123.84
0.0,-123.12
0.0,-122.4
0.0,-121.68
0.0,-120.96
0.0,-120.24
0.0,-119.52
0.0,-118.8
0.0,-118.08
0.0,-117.36
0.0,-116.64
0.0,-115.92
0.0,-115.2
0.0,-114.48
0.0,-113.76
0.0,-113.04
0.0,-112.32
0.0,-111.6
0.0,-110.88
0.0,-110.16
0.0,-109.44
0.0,-108.72
0.0,-108.0
0.0,-107.28
0.0,-106.56
0.0,-105.84
0.0,-105.12
0.0,-104.4
0.0,-103.68
0.0,-102.96
0.0,-102.24
0.0,-101.52
0.0,-100.8
0.0,-100.08
0.0,-99.36
0.0,-98.64
0.0,-97.92
0.0,-97.2
0.0,-96.48
0.0,-95.76
0.0,-95.04
0.0,-94.32
0.0,-93.6
0.0,-92.88
0.0,-92.16
0.0,-91.44
0.0,-90.72
0.0,-90.0
0.0,-89.28
0.0,-88.56
0.0,-87.84
0.0,-87.12
0.0,-86.4
0.0,-85.68
0.0,-84.96
0.0,-84.24
0.0,-83.52
0.0,-82.8
0.0,-82.08
0.0,-81.36
0.0,-80.64
0.0,-79.92
0.0,-79.2
0.0,-78.48
0.0,-77.76
0.0,-77.04
0.0,-76.32
0.0,-75.6
0.0,-74.88
0.0,-74.16
0.0,-73.44
0.0,-72.72
0.0,-72.0
0.0,-71.28
0.0,-70.56
0.0,-69.84
0.0,-69.12
0.0,-68.4
0.0,-67.68
0.0,-66.96
0.0,-66.24
0.0,-65.52
0.0,-64.8
0.0,-64.08
0.0,-63.36
0.0,-62.64
0.0,-61.92
0.0,-61.2
0.0,-60.48
0.0,-59.76
0.0,-59.04
0.0,-58.32
0.0,-57.6
0.0,-56.88
0.0,-56.16
0.0,-55.44
0.0,-54.72
0.0,-54.0
0.0,-53.28
0.0,-52.56
0.0,-51.84
0.0,-51.12
0.0,-50.4
0.0,-49.68
0.0,-48.96
0.0,-48.24
0.0,-47.52
0.0,-46.8
0.0,-46.08
0.0,-45.36
0.0,-44.64
0.0,-43.92
0.0,-43.2
0.0,-42.48
0.0,-41.76
0.0,-41.04
0.0,-40.32
0.0,-39.6
0.0,-38.88
0.0,-38.16
0.0,-37.44
0.0,-36.72
0.0,-36.0
0.0,-35.28
0.0,-34.56
0.0,-33.84
0.0,-33.12
0.0,-32.4
0.0,-31.68
0.0,-30.96
0.0,-30.24
0.0,-29.52
0.0,-28.8
0.0,-28.08
0.0,-27.36
0.0,-26.64
0.0,-25.92
0.0,-25.2
0.0,-24.48
0.0,-23.76
0.0,-23.04
0.0,-22.32
0.0,-21.6
0.0,-20.88
0.0,-20.16
0.0,-19.44
0.0,-18.72
0.0,-18.0
0.0,-17.28
0.0,-16.56
0.0,-15.84
0.0,-15.12
0.0,-14.4
0.0,-13.68
0.0,-12.96
0.0,-12.24
0.0,-11.52
0.0,-10.8
0.0,-10.08
0.0,-9.36
0.0,-8.64
0.0,-7.92
0.0,-7.2
0.0,-6.48
0.0,-5.76
0.0,-5.04
0.0,-4.32
0.0,-3.6
0.0,-2.88
0.0,-2.16
0.0,-1.44
0.0,-0.72
0.36,122.76
-0.36,-122.76
0.36,123.48
-0.36,-123.48
0.36,124.2
-0.36,-124.2
0.36,124.92
-0.36,-124.92
0.36,125.64
-0.36,-125.64
0.36,126.36
-0.36,-126.36
0.36,127.08
-0.36,-127.08
0.36,127.8
-0.36,-127.8
0.36,128.52
-0.36,-128.52
0.36,129.24
-0.36,-129.24
0.36,129.96
-0.36,-129.96
0.36,130.68
-0.36,-130.68
0.36,131.4
-0.36,-131.4
0.36,132.12
-0.36,-132.12
0.36,132.84
-0.36,-132.84
0.36,133.56
-0.36,-133.56
0.36,134.28
-0.36,-134.28
0.36,135.0
-0.36,-135.0
0.36,135.72
-0.36,-135.72
0.36,136.44
-0.36,-136.44
0.36,137.16
-0.36,-137.16
0.36,137.88
-0.36,-137.88
0.36,138.6
-0.36,-138.6
0.36,139.32
-0.36,-139.32
0.36,140.04
-0.36,-140.04
0.36,140.76
-0.36,-140.76
0.36,141.48
-0.36,-141.48
0.36,142.2
-0.36,-142.2
0.36,142.92
-0.36,-142.92
0.36,143.64
-0.36,-143.64
0.36,144.36
-0.36,-144.36
0.36,145.08
-0.36,-145.08
0.36,145.8
-0.36,-145.8
0.36,146.52
-0.36,-146.52
0.36,147.24
-0.36,-147.24
0.36,147.96
-0.36,-147.96
0.36,148.68
-0.36,-148.68
0.36,149.4
-0.36,-149.4
0.36,150.12
-0.36,-150.12
0.36,150.84
-0.36,-150.84
0.36,151.56
-0.36,-151.56
0.36,152.28
-0.36,-152.28
0.36,153.0
-0.36,-153.0
0.36,153.72
-0.36,-153.72
0.36,154.44
-0.36,-154.44
0.36,155.16
-0.36,-155.16
0.36,155.88
-0.36,-155.88
0.36,156.6
-0.36,-156.6
0.36,157.32
-0.36,-157.32
0.36,158.04
-0.36,-158.04
0.36,158.76
-0.36,-158.76
0.36,159.48
-0.36,-159.48
0.36,160.2
-0.36,-160.2
0.36,160.92
-0.36,-160.92
0.36,161.64
-0.36,-161.64
0.36,162.36
-0.36,-162.36
0.36,163.08
-0.36,-163.08
0.36,163.8
-0.36,-163.8
0.36,164.52
-0.36,-164.52
0.36,165.24
-0.36,-165.24
0.36,165.96
-0.36,-165.96
0.36,166.68
-0.36,-166.68
0.36,167.4
-0.36,-167.4
0.36,168.12
-0.36,-168.12
0.36,168.84
-0.36,-168.84
0.36,169.56
-0.36,-169.56
0.36,170.28
-0.36,-170.28
0.36,171.0
-0.36,-171.0
0.36,171.72
-0.36,-171.72
0.36,172.44
-0.36,-172.44
0.36,173.16
-0.36,-173.16
0.36,173.88
-0.36,-173.88
0.36,174.6
-0.36,-174.6
0.36,175.32
-0.36,-175.32
0.36,176.04
-0.36,-176.04
0.36,176.76
-0.36,-176.76
0.36,177.48
-0.36,-177.48
0.36,178.2
-0.36,-178.2
0.36,178.92
-0.36,-178.92
0.36,179.64
-0.36,-179.64
0.36,-179.64
-0.36,179.64
0.36,-178.92
-0.36,178.92
0.36,-178.2
-0.36,178.2
0.36,-177.48
-0.36,177.48
0.36,-176.76
-0.36,176.76
0.36,-176.04
-0.36,176.04
0.36,-175.32
-0.36,175.32
0.36,-174.6
-0.36,174.6
0.36,-173.88
-0.36,173.88
0.36,-173.16
-0.36,173.16
0.36,-172.44
-0.36,172.44
0.36,-171.72
-0.36,171.72
0.36,-171.0
-0.36,171.0
0.36,-170.28
-0.36,170.28
0.36,-169.56
-0.36,169.56
0.36,-168.84
-0.36,168.84
0.36,-168.12
-0.36,168.12
0.36,-167.4
-0.36,167.4
0.36,-166.68
-0.36,166.68
0.36,-165.96
-0.36,165.96
0.36,-165.24
-0.36,165.24
0.36,-164.52
-0.36,164.52
0.36,-163.8
-0.36,163.8
0.36,-163.08
-0.36,163.08
0.36,-162.36
-0.36,162.36
0.36,-161.64
-0.36,161.64
0.36,-160.92
-0.36,160.92
0.36,-160.2
-0.36,160.2
0.36,-159.48
